id,times,textString,startTime,endTime,fromSeconds,toSeconds,timeLength
128,"00:11:37,950 --> 00:11:38,960",Thank you.,"00:11:37,950","00:11:38,960",697.95,698.96,1.009999999999991
129,"00:11:41,500 --> 00:11:42,460",See you.,"00:11:41,500","00:11:42,460",701.5,702.46,0.9600000000000364
130,"00:12:17,370 --> 00:12:18,700",A dream?,"00:12:17,370","00:12:18,700",737.37,738.7,1.330000000000041
131,"00:12:23,040 --> 00:12:24,500",You're saying...,"00:12:23,040","00:12:24,500",743.04,744.5,1.4600000000000364
132,"00:12:24,500 --> 00:12:26,340",It really wasn't you who did this?,"00:12:24,500","00:12:26,340",744.5,746.34,1.8400000000000318
133,"00:12:28,550 --> 00:12:30,210",I have no idea.,"00:12:28,550","00:12:30,210",748.55,750.21,1.6600000000000819
134,"00:12:30,510 --> 00:12:32,470",Then who did it?,"00:12:30,510","00:12:32,470",750.51,752.47,1.9600000000000364
135,"00:12:38,720 --> 00:12:39,680",Haru!,"00:12:38,720","00:12:39,680",758.72,759.68,0.9599999999999227
136,"00:12:39,680 --> 00:12:41,350","Haru, hurry up!","00:12:39,680","00:12:41,350",759.68,761.35,1.6700000000000728
137,"00:12:41,810 --> 00:12:44,480",What is this?!,"00:12:41,810","00:12:44,480",761.81,764.48,2.6700000000000728
138,"00:12:46,400 --> 00:12:48,070",Cattails!,"00:12:46,400","00:12:48,070",766.4,768.07,1.6700000000000728
139,"00:12:48,080 --> 00:12:49,725","Oh, I work too hard.","00:12:48,080","00:12:49,725",768.08,769.725,1.6449999999999818
140,"00:12:49,745 --> 00:12:51,390",I'll be in bed today.,"00:12:49,745","00:12:51,390",769.745,771.39,1.6449999999999818
141,"00:13:05,460 --> 00:13:06,540",No!,"00:13:05,460","00:13:06,540",785.46,786.54,1.0799999999999272
142,"00:13:07,170 --> 00:13:08,210",Why?,"00:13:07,170","00:13:08,210",787.17,788.21,1.0400000000000773
143,"00:13:10,090 --> 00:13:12,840","Haru, it's this one, see?","00:13:10,090","00:13:12,840",790.09,792.84,2.75
144,"00:13:13,180 --> 00:13:13,703",Morning!,"00:13:13,180","00:13:13,703",793.18,793.703,0.5230000000000246
145,"00:13:13,723 --> 00:13:14,246",Sorry.,"00:13:13,723","00:13:14,246",793.723,794.246,0.5230000000000246
146,"00:13:14,266 --> 00:13:14,789",Got to run.,"00:13:14,266","00:13:14,789",794.266,794.789,0.5230000000000246
147,"00:13:18,930 --> 00:13:20,350",What's she up to?,"00:13:18,930","00:13:20,350",798.93,800.35,1.4200000000000728
148,"00:13:20,350 --> 00:13:22,230",You think she has catnip?,"00:13:20,350","00:13:22,230",800.35,802.23,1.8799999999999955
149,"00:13:22,240 --> 00:13:23,155",Catnip?,"00:13:22,240","00:13:23,155",802.24,803.155,0.9149999999999636
150,"00:13:23,175 --> 00:13:24,090",Why?,"00:13:23,175","00:13:24,090",803.175,804.09,0.9150000000000773
151,"00:13:24,100 --> 00:13:25,020",Don't know.,"00:13:24,100","00:13:25,020",804.1,805.02,0.9199999999999591
152,"00:13:26,700 --> 00:13:27,995","Hey, Yoshioka!","00:13:26,700","00:13:27,995",806.7,807.995,1.294999999999959
153,"00:13:28,015 --> 00:13:29,310",Leave your cats at home.,"00:13:28,015","00:13:29,310",808.015,809.31,1.294999999999959
154,"00:13:29,320 --> 00:13:31,530",They're not mine.,"00:13:29,320","00:13:31,530",809.32,811.53,2.2099999999999227
155,"00:13:33,570 --> 00:13:35,530",What is this?,"00:13:33,570","00:13:35,530",813.57,815.53,1.9599999999999227
156,"00:14:02,820 --> 00:14:04,330",It wasn't a dream.,"00:14:02,820","00:14:04,330",842.82,844.33,1.509999999999991
157,"00:14:04,330 --> 00:14:06,290",It was those cats that did this.,"00:14:04,330","00:14:06,290",844.33,846.29,1.9599999999999227
158,"00:14:06,870 --> 00:14:09,250",Was it a mistake to save a cat?,"00:14:06,870","00:14:09,250",846.87,849.25,2.3799999999999955
159,"00:14:20,010 --> 00:14:20,760",Haru.,"00:14:20,010","00:14:20,760",860.01,860.76,0.75
160,"00:14:20,770 --> 00:14:21,460",Wha...,"00:14:20,770","00:14:21,460",860.77,861.46,0.6900000000000546
161,"00:14:21,480 --> 00:14:22,170",What is it?,"00:14:21,480","00:14:22,170",861.48,862.17,0.6899999999999409
162,"00:14:22,680 --> 00:14:24,430",Did you get rid of the catnip smell?,"00:14:22,680","00:14:24,430",862.68,864.43,1.75
163,"00:14:25,020 --> 00:14:27,190",Yeah.,"00:14:25,020","00:14:27,190",865.02,867.19,2.1700000000000728
164,"00:14:27,210 --> 00:14:29,380",It seems OK and the cats aren't after me anymore.,"00:14:27,210","00:14:29,380",867.21,869.38,2.169999999999959
165,"00:14:29,390 --> 00:14:30,890",That's good.,"00:14:29,390","00:14:30,890",869.39,870.89,1.5
166,"00:14:30,890 --> 00:14:31,440",Yeah.,"00:14:30,890","00:14:31,440",870.89,871.44,0.5500000000000682
167,"00:14:33,350 --> 00:14:35,520","Say, can I ask you a favor?","00:14:33,350","00:14:35,520",873.35,875.52,2.169999999999959
168,"00:14:35,860 --> 00:14:38,360",Can you take my turn for clean-up?,"00:14:35,860","00:14:38,360",875.86,878.36,2.5
169,"00:14:38,360 --> 00:14:42,320",Tsuge-chan has a game today and I can't make it if I don't leave right now.,"00:14:38,360","00:14:42,320",878.36,882.32,3.9600000000000364
170,"00:14:42,320 --> 00:14:43,450",Please!,"00:14:42,320","00:14:43,450",882.32,883.45,1.1299999999999955
171,"00:14:44,040 --> 00:14:45,105",Oh...,"00:14:44,040","00:14:45,105",884.04,885.105,1.0650000000000546
172,"00:14:45,125 --> 00:14:46,190",Sure...,"00:14:45,125","00:14:46,190",885.125,886.19,1.0650000000000546
173,"00:14:47,030 --> 00:14:48,620","Clean-up, right?","00:14:47,030","00:14:48,620",887.03,888.62,1.5900000000000318
174,"00:14:48,620 --> 00:14:50,170","Thank you, Haru!","00:14:48,620","00:14:50,170",888.62,890.17,1.5499999999999545
175,"00:15:00,730 --> 00:15:01,435",Tsuge-chan!,"00:15:00,730","00:15:01,435",900.73,901.435,0.7049999999999272
176,"00:15:01,455 --> 00:15:02,160",Go for it!,"00:15:01,455","00:15:02,160",901.455,902.16,0.7049999999999272
177,"00:15:05,810 --> 00:15:06,960",Hurray Tsuge-chan!,"00:15:05,810","00:15:06,960",905.81,906.96,1.150000000000091
178,"00:15:06,980 --> 00:15:08,130",You're so cool!,"00:15:06,980","00:15:08,130",906.98,908.13,1.1499999999999773
179,"00:15:33,830 --> 00:15:35,120",Be careful of the step.,"00:15:33,830","00:15:35,120",933.83,935.12,1.2899999999999636
180,"00:15:35,120 --> 00:15:36,880",Thanks.,"00:15:35,120","00:15:36,880",935.12,936.88,1.759999999999991
181,"00:15:38,000 --> 00:15:40,050","Ouch, that hurt.","00:15:38,000","00:15:40,050",938,940.05,2.0499999999999545
182,"00:15:42,090 --> 00:15:43,510",Oh no!,"00:15:42,090","00:15:43,510",942.09,943.51,1.419999999999959
183,"00:15:43,510 --> 00:15:45,760",What a mess.,"00:15:43,510","00:15:45,760",943.51,945.76,2.25
184,"00:15:45,760 --> 00:15:47,300",Uh oh.,"00:15:45,760","00:15:47,300",945.76,947.3,1.5399999999999636
185,"00:15:59,770 --> 00:16:02,440",What on earth am I doing here?,"00:15:59,770","00:16:02,440",959.77,962.44,2.6700000000000728
186,"00:16:02,450 --> 00:16:03,870",There you are.,"00:16:02,450","00:16:03,870",962.45,963.87,1.419999999999959
187,"00:16:03,890 --> 00:16:05,310","Haru-sama, Haru-sama.","00:16:03,890","00:16:05,310",963.89,965.31,1.419999999999959
188,"00:16:14,920 --> 00:16:16,550",You cats!,"00:16:14,920","00:16:16,550",974.92,976.55,1.6299999999999955
189,"00:16:16,570 --> 00:16:18,200",One thing after another all morning.,"00:16:16,570","00:16:18,200",976.57,978.2,1.6299999999999955
190,"00:16:18,210 --> 00:16:20,460",We're glad you're pleased.,"00:16:18,210","00:16:20,460",978.21,980.46,2.25
191,"00:16:20,730 --> 00:16:21,670",NOT!,"00:16:20,730","00:16:21,670",980.73,981.67,0.9399999999999409
192,"00:16:21,670 --> 00:16:23,970",Why is that?!,"00:16:21,670","00:16:23,970",981.67,983.97,2.300000000000068
193,"00:16:23,970 --> 00:16:29,050",This project has been taken on by the whole kingdom to express our maximum gratitude!,"00:16:23,970","00:16:29,050",983.97,989.05,5.079999999999927
194,"00:16:29,050 --> 00:16:30,640",What are you saying?,"00:16:29,050","00:16:30,640",989.05,990.64,1.5900000000000318
195,"00:16:30,640 --> 00:16:32,770",I don't eat mice.,"00:16:30,640","00:16:32,770",990.64,992.77,2.1299999999999955
196,"00:16:32,770 --> 00:16:35,390",I don't like cattails or catnip.,"00:16:32,770","00:16:35,390",992.77,995.39,2.6200000000000045
197,"00:16:35,390 --> 00:16:38,190","Oh, is that so...","00:16:35,390","00:16:38,190",995.39,998.19,2.800000000000068
198,"00:16:38,190 --> 00:16:40,360",Excuse our ignorance.,"00:16:38,190","00:16:40,360",998.19,1000.36,2.169999999999959
199,"00:16:40,360 --> 00:16:43,230",This is unexpected.,"00:16:40,360","00:16:43,230",1000.36,1003.23,2.8700000000000045
200,"00:16:43,230 --> 00:16:45,900",How shall I report to the King?,"00:16:43,230","00:16:45,900",1003.23,1005.9,2.669999999999959
201,"00:16:46,240 --> 00:16:48,950","Sorry, did I hurt you?","00:16:46,240","00:16:48,950",1006.24,1008.95,2.7100000000000364
202,"00:16:48,950 --> 00:16:50,320",Maybe I said too much.,"00:16:48,950","00:16:50,320",1008.95,1010.32,1.3700000000000045
203,"00:16:52,240 --> 00:16:55,910","To tell the truth, a lot happened to me recently.","00:16:52,240","00:16:55,910",1012.24,1015.91,3.669999999999959
204,"00:16:56,330 --> 00:16:58,370",Such as?,"00:16:56,330","00:16:58,370",1016.33,1018.37,2.0399999999999636
205,"00:16:58,920 --> 00:17:01,710",Such as many things.,"00:16:58,920","00:17:01,710",1018.92,1021.71,2.7900000000000773
206,"00:17:01,710 --> 00:17:03,670","I see, is that so?","00:17:01,710","00:17:03,670",1021.71,1023.67,1.9599999999999227
207,"00:17:03,670 --> 00:17:07,720",Even a beautiful lady like Haru-sama has troubles.,"00:17:03,670","00:17:07,720",1023.67,1027.72,4.050000000000068
208,"00:17:09,600 --> 00:17:10,500",Again...,"00:17:09,600","00:17:10,500",1029.6,1030.5,0.900000000000091
209,"00:17:10,520 --> 00:17:11,420",That's enough.,"00:17:10,520","00:17:11,420",1030.52,1031.42,0.900000000000091
210,"00:17:11,430 --> 00:17:13,100","No, it isn't enough.","00:17:11,430","00:17:13,100",1031.43,1033.1,1.6699999999998454
211,"00:17:13,100 --> 00:17:14,970",We can't stop now.,"00:17:13,100","00:17:14,970",1033.1,1034.97,1.8700000000001182
212,"00:17:14,970 --> 00:17:17,730",We'll do our best to make you satisfied.,"00:17:14,970","00:17:17,730",1034.97,1037.73,2.759999999999991
213,"00:17:17,730 --> 00:17:19,440",You have more?,"00:17:17,730","00:17:19,440",1037.73,1039.44,1.7100000000000364
214,"00:17:19,440 --> 00:17:20,650",Yes.,"00:17:19,440","00:17:20,650",1039.44,1040.65,1.2100000000000364
